Unnamed: 0,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
26,José Gayà,55,Valencia,28," D(L),M(L)  ",31,2716,3,1.9,39.5,81.0,1.5,2.1,0.0,6.98,1,4,0,0.7,0.8,3,0.8,0.9,0.2,0.4,0.6,2.6,0.7,0.4,0.2,1.3,1.0,0.3,0
54,André Almeida,55,Valencia,23, M(C)  ,29(5),2552,4,1.3,36.8,84.9,1.1,1.6,0.1,6.84,2,3,0,0.7,0.4,1,1.4,1.2,0.0,1.4,1.2,1.9,0.6,0.9,0.0,0.4,0.9,0.0,0
64,Samuel Lino,55,Valencia,23," AM(LR),FW  ",33(5),2897,1,0.7,27.7,80.4,0.2,0.6,0.1,6.81,6,4,0,2.5,0.4,2,1.4,1.6,0.4,1.5,2.2,1.7,0.5,0.9,0.0,0.2,1.2,0.0,0
113,Eray Cömert,55,Valencia,25, D(C)  ,19(4),1675,0,0.1,41.0,86.5,0.0,3.0,0.0,6.7,1,5,1,0.4,1.9,0,0.1,0.5,0.0,0.0,0.0,1.5,1.3,1.0,0.5,3.2,0.7,0.3,0
123,Thierry Correia,55,Valencia,24," D(R),M(R)  ",24(3),2015,0,0.5,39.9,79.4,0.9,2.0,0.0,6.68,0,6,0,0.2,0.9,0,0.5,1.6,0.0,0.4,1.3,2.6,0.9,1.4,0.3,1.7,0.9,0.1,0
130,Justin Kluivert,55,Valencia,24," AM(LR),FW  ",15(11),1452,0,0.9,12.5,78.7,0.6,0.3,0.0,6.66,6,4,0,1.7,0.3,2,1.2,0.7,0.4,0.8,1.5,0.7,0.3,0.9,0.0,0.1,0.2,0.0,0
140,Mouctar Diakhaby,55,Valencia,26, D(C)  ,28(1),2449,0,0.2,40.7,82.1,0.0,2.9,0.0,6.65,3,5,1,0.7,1.7,1,0.2,0.4,0.1,0.1,0.5,1.0,0.7,0.8,0.6,3.6,0.2,0.6,0
172,Nico González,55,Valencia,21, DMC  ,18(8),1410,1,0.5,29.7,87.4,0.0,0.8,0.1,6.59,1,1,0,0.5,1.0,0,1.1,0.5,0.0,0.6,0.5,1.0,0.7,1.3,0.0,0.5,0.6,0.3,1
181,Samu Castillejo,55,Valencia,28," AM(CLR),FW  ",17(8),1371,0,1.2,21.0,84.7,0.9,0.9,0.0,6.57,4,7,0,1.5,0.3,0,0.9,1.6,0.3,1.1,1.7,0.8,0.4,1.3,0.0,0.0,1.3,0.1,0
204,Giorgi Mamardashvili,55,Valencia,22, GK  ,38,3420,0,0.0,24.7,59.9,0.0,5.2,0.0,6.54,0,3,0,0.0,0.2,2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0
244,Hugo Guillamón,55,Valencia,23," D(C),DMC  ",19(6),1634,4,1.0,39.5,84.4,0.7,3.1,0.0,6.46,1,5,0,0.2,0.8,0,0.0,1.4,0.0,0.6,0.4,0.8,0.8,1.4,0.0,1.1,0.6,0.1,1
263,Gabriel Paulista,55,Valencia,32, D(CR)  ,18(3),1508,0,0.2,36.2,84.1,0.0,2.6,0.0,6.43,1,2,2,0.7,2.0,0,0.0,0.5,0.0,0.0,0.2,0.8,1.5,0.6,0.5,3.7,0.3,0.7,0
269,Edinson Cavani,55,Valencia,36," AM(LR),FW  ",20(5),1463,2,0.5,13.9,75.6,0.0,0.7,0.1,6.42,5,6,0,1.4,0.8,0,0.2,0.3,0.6,0.4,1.2,0.3,0.1,0.7,0.0,0.4,0.5,0.1,0
273,Yunus Musah,55,Valencia,20, AM(CR)  ,26(7),2121,2,0.5,21.8,81.8,0.2,0.9,0.1,6.42,0,10,1,0.7,0.8,0,0.8,1.3,0.1,0.7,1.6,1.5,0.3,1.3,0.1,0.5,0.3,0.0,0
282,Dimitri Foulquier,55,Valencia,30," D(CLR),M(R)  ",17(13),1729,2,0.4,21.6,73.2,0.6,1.0,0.0,6.39,0,4,0,0.1,0.6,1,0.6,0.5,0.0,0.3,1.1,1.0,0.5,0.9,0.2,1.2,0.3,0.1,0
304,Toni Lato,55,Valencia,25," D(L),M(L)  ",9(15),909,0,0.6,17.0,83.0,0.3,0.5,0.0,6.33,1,1,0,0.4,0.2,1,0.3,0.4,0.2,0.1,0.3,1.0,0.3,0.5,0.1,0.5,0.5,0.0,0
309,Ilaix Moriba,55,Valencia,20, M(C)  ,10(14),1006,2,0.5,20.5,80.9,0.1,1.0,0.0,6.32,0,4,2,0.9,1.0,1,0.5,1.4,0.0,0.5,0.9,1.5,0.2,1.3,0.0,0.5,0.4,0.0,0
337,Hugo Duro,55,Valencia,23," AM(L),FW  ",12(18),1375,1,0.4,9.1,73.9,0.0,0.1,0.0,6.19,1,5,0,1.1,1.1,0,0.1,1.2,0.1,0.6,1.0,0.5,0.1,0.7,0.0,0.2,0.3,0.0,0
