Unnamed: 0,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
15,Isi Palazón,64,Rayo Vallecano,28, AM(R)  ,36(1),2990,5,1.8,31.4,78.9,1.5,1.4,0.1,7.05,9,4,0,2.5,0.8,3,1.4,2.8,0.2,1.8,2.1,1.2,0.5,1.0,0.0,0.7,1.1,0.1,0
62,Álvaro García,64,Rayo Vallecano,30, AM(L)  ,34(1),2890,5,1.4,23.3,71.6,0.9,0.6,0.0,6.82,5,7,0,1.5,0.3,4,0.6,0.9,0.3,0.5,1.5,1.4,1.0,1.0,0.0,0.5,0.6,0.1,0
79,Santi Comesaña,64,Rayo Vallecano,26, M(C)  ,29(6),2470,2,1.2,34.8,83.8,0.1,1.7,0.0,6.77,3,6,0,0.7,0.9,1,1.0,0.8,0.1,1.0,1.1,2.0,0.9,1.4,0.0,0.4,1.3,0.1,0
100,Fran García,64,Rayo Vallecano,23, D(L)  ,38,3409,3,0.8,40.9,81.5,0.9,1.5,0.0,6.72,2,1,0,0.8,0.2,0,0.8,0.7,0.1,0.3,1.2,2.2,1.2,0.6,0.2,1.3,1.1,0.2,0
146,Óscar Trejo,64,Rayo Vallecano,35," M(CLR),FW  ",28(6),2164,4,1.3,28.2,83.0,0.1,0.5,0.1,6.64,3,9,0,0.7,0.3,1,1.7,1.9,0.1,2.7,1.9,1.4,0.2,2.3,0.0,0.2,1.0,0.1,0
160,Alejandro Catena,64,Rayo Vallecano,28, D(C)  ,35,3105,1,0.2,51.8,82.9,0.0,6.9,0.0,6.61,1,12,1,0.4,2.3,0,0.1,0.4,0.1,0.2,0.3,0.8,0.8,0.9,0.7,4.5,0.4,0.7,0
168,Óscar Valentín,64,Rayo Vallecano,28, DMC  ,29(5),2564,0,0.6,34.3,81.9,0.0,2.1,0.0,6.59,0,11,0,0.4,0.8,0,0.2,1.5,0.0,0.4,0.6,2.7,1.3,2.2,0.2,0.8,2.2,0.3,0
183,Florian Lejeune,64,Rayo Vallecano,32, D(C)  ,31,2570,0,0.3,45.0,79.1,0.0,4.6,0.0,6.57,4,4,3,1.3,1.9,1,0.1,0.3,0.2,0.0,0.2,0.9,0.5,0.7,0.5,3.8,0.3,0.5,1
202,Sergio Camello,64,Rayo Vallecano,22, FW  ,27(11),2412,5,0.7,13.5,78.6,0.0,0.3,0.0,6.54,6,2,0,2.0,0.7,1,0.5,0.5,0.3,0.9,1.9,0.4,0.1,0.3,0.0,0.7,0.3,0.0,0
255,Raúl de Tomás,64,Rayo Vallecano,28, FW  ,9(10),804,0,0.5,7.7,76.7,0.1,0.5,0.1,6.44,4,2,0,2.3,0.6,0,0.9,1.2,1.1,1.0,1.5,0.2,0.0,1.1,0.0,0.3,0.2,0.0,0
257,Stole Dimitrievski,64,Rayo Vallecano,29, GK  ,37,3325,0,0.0,24.8,53.7,0.0,4.3,0.0,6.44,0,4,0,0.0,0.2,3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0
262,Iván Balliu,64,Rayo Vallecano,31," D(R),M(R)  ",37,3237,0,0.9,35.8,79.8,0.6,1.4,0.0,6.44,0,6,0,0.2,0.8,0,0.3,0.9,0.2,0.2,0.6,1.4,0.7,1.1,0.4,1.8,0.3,0.1,2
293,Unai López,64,Rayo Vallecano,27, M(CR)  ,12(22),1244,2,0.6,25.3,84.5,0.4,2.3,0.0,6.35,1,2,0,0.8,0.2,1,0.4,0.5,0.1,0.6,0.8,0.9,0.4,0.6,0.0,0.2,0.7,0.0,0
295,Pathé Ciss,64,Rayo Vallecano,29, DMC  ,12(20),1268,0,0.2,21.7,82.8,0.0,1.5,0.0,6.35,1,4,0,0.6,1.1,1,0.2,0.4,0.0,0.4,0.4,1.2,0.7,1.2,0.0,1.1,0.6,0.3,1
341,Radamel Falcao,64,Rayo Vallecano,37, FW  ,3(24),598,0,0.1,6.1,74.1,0.0,0.1,0.0,6.1,2,4,0,0.8,0.9,0,0.1,0.5,0.4,0.3,1.1,0.1,0.1,0.6,0.0,0.4,0.3,0.0,0
342,Salvi Sánchez,64,Rayo Vallecano,32, AM(R)  ,4(20),475,0,0.3,6.3,65.8,0.3,0.2,0.0,6.09,0,2,0,0.4,0.2,0,0.1,0.4,0.1,0.3,0.4,0.5,0.1,0.3,0.0,0.0,0.3,0.0,0
